amountMax,amountMin,availability,conditions,currency,isSale,mid,merchant,shipping,brand,ean,manufacturer,manufacturerNumber,primaryCategories,upc
124.57 ,124.57 ,In Stock,New,USD,FALSE,6242,AMI Ventures Inc,Standard,ONLINEEM-DH003-IO,Electronics,8.47E+11,,,
141.08 ,141.08 ,In Stock,New,USD,FALSE,6243,AMI Ventures Inc,Standard,ONLINEEM-DH003-IO,Electronics,8.47E+11,,,
299.99 ,299.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ONLINEEM-DH003-IO,Electronics,8.47E+11,,,
299.99 ,299.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,ONLINEEM-DH003-IO,Electronics,8.47E+11,,,
799.99 ,799.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Marantz,,Marantz,MM7025,Electronics,7.00E+11
799.00 ,799.00 ,In Stock,New,USD,FALSE,6247,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Marantz,,Marantz,MM7025,Electronics,7.00E+11
799.99 ,799.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Marantz,,Marantz,MM7025,Electronics,7.00E+11
499.99 ,499.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,YamahaNS-SW300PL,Electronics,27108945651,,,
454.45 ,454.45 ,In Stock,New,USD,FALSE,6250,Clover Hill,Standard,YamahaNS-SW300PL,Electronics,27108945651,,,
499.95 ,499.95 ,In Stock,New,USD,FALSE,6251,bhphotovideo.com,Free Expedited Shipping for most orders over $49,YamahaNS-SW300PL,Electronics,27108945651,,,
453.60 ,453.60 ,In Stock,New,USD,FALSE,6252,Pro AV Dealer,Value,YamahaNS-SW300PL,Electronics,27108945651,,,
469.95 ,469.95 ,In Stock,New,USD,FALSE,6253,bhphotovideo.com,Free Expedited Shipping for most orders over $49,YamahaNS-SW300PL,Electronics,27108945651,,,
499.99 ,499.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaNS-SW300PL,Electronics,27108945651,,,
454.49 ,454.49 ,In Stock,New,USD,FALSE,6255,Clover Hill,Value,YamahaNS-SW300PL,Electronics,27108945651,,,
454.95 ,454.95 ,In Stock,New,USD,FALSE,6256,AV Toy Store,Value,YamahaNS-SW300PL,Electronics,27108945651,,,
99.95 ,99.95 ,In Stock,New,USD,FALSE,6257,DLR Hunter,Standard,mophie3566,Electronics,8.10E+11,,,
86.99 ,86.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,mophie3566,Electronics,8.10E+11,,,
99.95 ,99.95 ,In Stock,New,USD,FALSE,6259,bhphotovideo.com,Free Expedited Shipping for most orders over $49,mophie3566,Electronics,8.10E+11,,,
79.99 ,79.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,mophie3566,Electronics,8.10E+11,,,
99.99 ,99.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,mophie3566,Electronics,8.10E+11,,,
249.99 ,249.99 ,In Stock,New,USD,TRUE,6262,bhphotovideo.com,Free Expedited Shipping for most orders over $49,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
329.98 ,329.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
329.99 ,329.99 ,In Stock,New,USD,FALSE,6264,bhphotovideo.com,Free Expedited Shipping for most orders over $49,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
329.00 ,329.00 ,In Stock,New,USD,FALSE,6265,Gigasonic,Standard,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
329.98 ,329.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
249.98 ,249.98 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,V-ModaXFBT2-MBLACK,Electronics,8.78E+11,,,
349.99 ,349.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Bose789564-0010,Electronics,17817770613,,,
349.00 ,349.00 ,In Stock,New,USD,FALSE,6269,Walmart.com,Expedited,Bose789564-0010,Electronics,17817770613,,,
349.00 ,349.00 ,yes,New,USD,FALSE,6270,frontrowelectronics,,Bose789564-0010,Electronics,17817770613,,,
349.99 ,349.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Bose789564-0010,Electronics,17817770613,,,
349.00 ,349.00 ,In Stock,New,USD,FALSE,6272,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Bose789564-0010,Electronics,17817770613,,,
349.99 ,349.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Bose789564-0010,Electronics,17817770613,,,
1124.99 ,1124.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
999.99 ,999.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
849.99 ,849.99 ,yes,New other (see details),USD,FALSE,1,best_buy,FREE,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1124.99 ,1124.99 ,yes,New other (see details),USD,FALSE,1,Best Buy,FREE,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1149.99 ,1149.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1599.00 ,1599.00 ,In Stock,New,USD,FALSE,6279,DemProductSales,Value,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1061.99 ,1061.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1068.99 ,1068.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1249.99 ,1249.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1199.99 ,1199.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1161.99 ,1161.99 ,yes,New other (see details),USD,FALSE,1,Best Buy,FREE,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1034.99 ,1034.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1024.99 ,1024.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1545.00 ,1545.00 ,In Stock,New,USD,FALSE,6287,DemProductSales,Value,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
976.99 ,976.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
1045.99 ,1045.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusGL502VM-BI7N10,Electronics,8.89E+11,,,
61.99 ,61.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
69.99 ,69.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
60.99 ,60.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
69.95 ,69.95 ,In Stock,New,USD,FALSE,6293,Urban Armor Gear Official,Value,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
69.95 ,69.95 ,In Stock,New,USD,FALSE,6294,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
49.99 ,49.99 ,In Stock,New,USD,FALSE,6295,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
59.99 ,59.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Urban Armor Gear,,Urban Armor Gear,UAG-SFPRO4-BLK-VP,Electronics,8.55E+11
1099.99 ,1099.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1399.99 ,1399.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1124.99 ,1124.99 ,yes,New other (see details),USD,FALSE,1,Best Buy,FREE,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1099.99 ,1099.99 ,yes,New other (see details),USD,FALSE,1,Best Buy,FREE,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1199.99 ,1199.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1713.99 ,1713.99 ,yes,New,USD,FALSE,6302,pano*rama,FREE,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1133.99 ,1133.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1143.99 ,1143.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1119.99 ,1119.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1249.99 ,1249.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1259.99 ,1259.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1299.99 ,1299.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1349.99 ,1349.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1399.99 ,1399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
1231.99 ,1231.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
983.99 ,983.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,AsusQ534UX-BI7T22,Electronics,8.89E+11,,,
99.99 ,99.99 ,In Stock,New,USD,TRUE,6313,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Westone,6.02E+11,"Westone Laboratories, Inc.",78514,Electronics,6.02E+11
149.99 ,149.99 ,In Stock,New,USD,FALSE,6314,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Westone,6.02E+11,"Westone Laboratories, Inc.",78514,Electronics,6.02E+11
149.99 ,149.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Westone,6.02E+11,"Westone Laboratories, Inc.",78514,Electronics,6.02E+11
149.99 ,149.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Westone,6.02E+11,"Westone Laboratories, Inc.",78514,Electronics,6.02E+11
39.99 ,39.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Peerless-AVPTM200,Electronics,7.35E+11,,,
34.85 ,34.85 ,In Stock,New,USD,FALSE,6318,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Peerless-AVPTM200,Electronics,7.35E+11,,,
2399.00 ,2399.00 ,Special Order,New,USD,FALSE,6319,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Marantz,,Marantz,MM8077,Electronics,7.00E+11
2399.98 ,2399.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Marantz,,Marantz,MM8077,Electronics,7.00E+11
125.99 ,125.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
139.99 ,139.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
96.99 ,96.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
199.99 ,199.99 ,TRUE,new,USD,FALSE,6324,TigerDirect - Walmart.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
150.99 ,150.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
109.99 ,109.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
142.99 ,142.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Buffalo Technology,,Buffalo Technology,HD-LX3.0TU3,Electronics,7.47E+11
3499.95 ,3499.95 ,Special Order,New,USD,FALSE,6328,bhphotovideo.com,Free Expedited Shipping for most orders over $49,YamahaA-S2100BL,Electronics,27108947761,,,
3499.98 ,3499.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,YamahaA-S2100BL,Electronics,27108947761,,,
3499.98 ,3499.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaA-S2100BL,Electronics,27108947761,,,
2999.98 ,2999.98 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Shippingon orders 35 and up,YamahaA-S2100BL,Electronics,27108947761,,,
331.99 ,331.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
349.95 ,349.95 ,yes,New,USD,FALSE,6333,wwstereo,,YamahaTSX-B235BL,Electronics,27108951898,,,
323.99 ,323.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
339.99 ,339.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
319.99 ,319.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
349.99 ,349.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
319.95 ,319.95 ,yes,New,USD,FALSE,6338,wwstereo,FREE,YamahaTSX-B235BL,Electronics,27108951898,,,
319.99 ,319.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
319.95 ,319.95 ,In Stock,New,USD,TRUE,6340,bhphotovideo.com,Free Expedited Shipping for most orders over $49,YamahaTSX-B235BL,Electronics,27108951898,,,
349.99 ,349.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,YamahaTSX-B235BL,Electronics,27108951898,,,
349.95 ,349.95 ,In Stock,New,USD,FALSE,6342,bhphotovideo.com,Free Expedited Shipping for most orders over $49,YamahaTSX-B235BL,Electronics,27108951898,,,
1179.57 ,959.00 ,In Stock,New,USD,TRUE,6343,uShopMall,Standard,Evga08G-P4-6282-KB,Electronics,8.43E+11,,,
649.99 ,649.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Evga08G-P4-6282-KB,Electronics,8.43E+11,,,
579.99 ,579.99 ,yes,New,USD,FALSE,1,best_buy,FREE,Evga08G-P4-6282-KB,Electronics,8.43E+11,,,
579.99 ,579.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,Evga08G-P4-6282-KB,Electronics,8.43E+11,,,
181.98 ,181.98 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Russound5b65s Black,Electronics,6.13E+11,,,
249.99 ,249.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Russound5b65s Black,Electronics,6.13E+11,,,
398.00 ,398.00 ,In Stock,New,USD,FALSE,6349,Electronic Express,Value,SonyHTCT800,Electronics,27242901612,,,
498.00 ,498.00 ,In Stock,New,USD,FALSE,6350,Walmart.com,Standard,SonyHTCT800,Electronics,27242901612,,,
279.99 ,279.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
399.99 ,399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
498.00 ,298.00 ,In Stock,New,USD,TRUE,6353,Walmart.com,Standard,SonyHTCT800,Electronics,27242901612,,,
348.00 ,348.00 ,More on the Way,New,USD,FALSE,6354,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyHTCT800,Electronics,27242901612,,,
349.99 ,349.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
499.99 ,499.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
295.99 ,295.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
244.99 ,244.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
499.99 ,398.00 ,In Stock,New,USD,TRUE,6359,Walmart.com,Expedited,SonyHTCT800,Electronics,27242901612,,,
298.00 ,298.00 ,More on the Way,New,USD,TRUE,6360,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyHTCT800,Electronics,27242901612,,,
499.99 ,448.00 ,In Stock,New,USD,TRUE,6361,Beach Camera,Standard,SonyHTCT800,Electronics,27242901612,,,
499.99 ,398.00 ,In Stock,New,USD,TRUE,6362,Beach Camera,Standard,SonyHTCT800,Electronics,27242901612,,,
498.00 ,498.00 ,In Stock,New,USD,FALSE,6363,Focus Camera,Value,SonyHTCT800,Electronics,27242901612,,,
498.00 ,498.00 ,In Stock,New,USD,FALSE,6364,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyHTCT800,Electronics,27242901612,,,
398.00 ,398.00 ,In Stock,New,USD,TRUE,6365,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonyHTCT800,Electronics,27242901612,,,
349.99 ,349.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SonyHTCT800,Electronics,27242901612,,,
1129.00 ,1129.00 ,yes,New,USD,FALSE,6367,guru_5,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1149.00 ,1149.00 ,yes,New,USD,FALSE,6368,guru_5,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
948.99 ,948.99 ,TRUE,new,USD,TRUE,1,Bestbuy.com,,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1697.99 ,1697.99 ,In Stock,New,USD,FALSE,6370,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1354.95 ,1354.95 ,yes,New,USD,FALSE,6371,iphoneguy19,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1397.99 ,1397.99 ,In Stock,New,USD,TRUE,6372,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,1076.94 ,In Stock,New,USD,TRUE,6373,Walmart.com,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,1049.99 ,In Stock,New,USD,TRUE,6374,Walmart.com,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1259.99 ,1259.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,1048.00 ,Out Of Stock,New,USD,TRUE,6376,Walmart.com,,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1299.99 ,1299.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1397.99 ,1397.99 ,yes,New,USD,FALSE,6378,buydig,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1499.99 ,1499.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Delivery,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,1397.99 ,In Stock,New,USD,TRUE,6380,Walmart.com,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1297.99 ,1297.99 ,In Stock,New,USD,TRUE,6381,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1249.00 ,1249.00 ,yes,New,USD,FALSE,6382,guru_5,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,955.00 ,In Stock,New,USD,TRUE,6383,Walmart.com,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1097.99 ,1097.99 ,In Stock,New,USD,TRUE,6384,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1399.99 ,1399.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,Free Delivery,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1287.99 ,1287.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,Free Delivery,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1597.99 ,1597.99 ,In Stock,New,USD,FALSE,6387,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
2099.00 ,1297.99 ,In Stock,New,USD,TRUE,6388,Walmart.com,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1298.00 ,843.70 ,In Stock,New,USD,TRUE,6389,VIPOUTLET,Expedited,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1597.99 ,1597.99 ,In Stock,New,USD,FALSE,6390,Video & Audio Center,Freight,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
1359.95 ,1359.95 ,yes,New,USD,FALSE,6391,iphoneguy19,FREE,SamsungUN65MU7000FXZA,Electronics,8.87E+11,,,
798.00 ,798.00 ,yes,New,USD,FALSE,6392,videoandaudiocenter,FREE,SonyXBR55X700D,Electronics,27242896574,,,
629.99 ,629.99 ,yes,New other (see details),USD,FALSE,6393,gearbrokers,FREE,SonyXBR55X700D,Electronics,27242896574,,,
600.00 ,600.00 ,yes,Used,USD,FALSE,6394,umati_housewtp,USD 140.00,SonyXBR55X700D,Electronics,27242896574,,,
699.95 ,699.95 ,yes,New other (see details),USD,FALSE,6395,teampsales,FREE,SonyXBR55X700D,Electronics,27242896574,,,
848.00 ,848.00 ,yes,New,USD,FALSE,6396,videoandaudiocenter,FREE,SonyXBR55X700D,Electronics,27242896574,,,
450.00 ,450.00 ,yes,Seller refurbished,USD,FALSE,6397,atoz1239,USD 150.00,SonyXBR55X700D,Electronics,27242896574,,,
999.99 ,798.00 ,In Stock,New,USD,TRUE,6398,OneCall,Freight,SonyXBR55X700D,Electronics,27242896574,,,
746.24 ,746.24 ,yes,New other (see details),USD,FALSE,6399,savecentral-outlet,FREE,SonyXBR55X700D,Electronics,27242896574,,,
550.00 ,550.00 ,yes,Seller refurbished,USD,FALSE,6400,atoz1239,USD 150.00,SonyXBR55X700D,Electronics,27242896574,,,
798.00 ,798.00 ,In Stock,New,USD,FALSE,6401,Video & Audio Center,Freight,SonyXBR55X700D,Electronics,27242896574,,,
789.99 ,789.99 ,yes,New,USD,FALSE,6402,electronicsliquidators,FREE,SonyXBR55X700D,Electronics,27242896574,,,
848.00 ,848.00 ,In Stock,New,USD,FALSE,6403,Video & Audio Center,Freight,SonyXBR55X700D,Electronics,27242896574,,,
798.00 ,798.00 ,yes,New,USD,FALSE,6404,brandsmartusa,FREE,SonyXBR55X700D,Electronics,27242896574,,,
248.00 ,248.00 ,In Stock,New,USD,FALSE,6405,bhphotovideo.com,Free Expedited Shipping for most orders over $49,SonySRS-XB41/B,Electronics,27242909465,,,
249.99 ,249.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,SonySRS-XB41/B,Electronics,27242909465,,,
648.00 ,648.00 ,In Stock,New,USD,TRUE,6407,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,yes,New,USD,FALSE,6408,brandsmartusa,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
698.00 ,698.00 ,In Stock,New,USD,TRUE,6409,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,yes,New,USD,FALSE,6410,electronic_express,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
749.99 ,749.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Sony,27242903562,,XBR43X800E,Electronics,27242903562
698.00 ,698.00 ,yes,New,USD,FALSE,6412,electronic_express,,Sony,27242903562,,XBR43X800E,Electronics,27242903562
698.00 ,698.00 ,yes,New,USD,FALSE,6413,buydig,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
649.99 ,649.99 ,TRUE,new,USD,FALSE,1,Bestbuy.com,,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,In Stock,New,USD,FALSE,6415,OneCall,Standard,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,yes,New,USD,FALSE,6416,onecall,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
709.00 ,709.00 ,yes,New,USD,FALSE,6417,vela-llc,,Sony,27242903562,,XBR43X800E,Electronics,27242903562
698.00 ,698.00 ,yes,New,USD,FALSE,6418,videoandaudiocenter,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
749.99 ,648.00 ,In Stock,New,USD,TRUE,6419,Walmart.com,Standard,Sony,27242903562,,XBR43X800E,Electronics,27242903562
674.99 ,674.99 ,yes,New other (see details),USD,FALSE,6420,gearbrokers,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,yes,New,USD,FALSE,6421,buydig,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
924.99 ,924.99 ,yes,New,USD,FALSE,6422,kourke,FREE,Sony,27242903562,,XBR43X800E,Electronics,27242903562
749.99 ,648.00 ,In Stock,New,USD,TRUE,6423,Beach Camera,Value,Sony,27242903562,,XBR43X800E,Electronics,27242903562
598.00 ,598.00 ,In Stock,New,USD,TRUE,6424,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,27242903562,,XBR43X800E,Electronics,27242903562
748.00 ,748.00 ,In Stock,New,USD,FALSE,6425,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,27242903562,,XBR43X800E,Electronics,27242903562
749.99 ,678.00 ,In Stock,New,USD,TRUE,6426,Beach Camera,Standard,Sony,27242903562,,XBR43X800E,Electronics,27242903562
999.99 ,999.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,Sony,27242903562,,XBR43X800E,Electronics,27242903562
129.99 ,129.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
143.99 ,143.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
163.99 ,163.99 ,Yes,New,USD,TRUE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
139.95 ,139.95 ,Out Of Stock,New,USD,FALSE,6431,"ETM Online Deals, LLC",,SharpCD-BH950,Electronics,74000378421,,,
249.99 ,249.99 ,In Stock,New,USD,FALSE,6432,Beach Camera,Standard,SharpCD-BH950,Electronics,74000378421,,,
199.99 ,199.99 ,In Stock,New,USD,FALSE,6433,Walmart.com,Standard,SharpCD-BH950,Electronics,74000378421,,,
179.99 ,179.99 ,Yes,New,USD,FALSE,1,Bestbuy.com,,SharpCD-BH950,Electronics,74000378421,,,
